url|address|name|online_order|book_table|rate|votes|phone|location|rest_type|dish_liked|cuisines|approx_cost(for two people)|reviews_list|menu_item|listed_in(type)|listed_in(city)|contact1|contact2
https://www.zomato.com/bangalore/bake-feast-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NjQ5NzQ3IiwiMTg1NTE3NTAiLCIxODY0MDM1MCIsIjE4Mzk4NDExIiw2MTMxNCwiNjEyNDQiLCIxODU5NTg0MiIsIjE4NjgxMzQxIiwiMTg2ODIwMTciLCIxODQxNzU2MyIsIjE4ODc5ODcwIiwiMTg2NjM2OTIiLCIxODYzNzI2MSIsIjE4MzU3NjAxIiwiMTgxNjAxMjciXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|6 60 Feet Road Bilekahalli Near Vijaya Bank Apartment Bannerghatta Road Bangalore|Bake Feast|No|No||0|+91 8762080808|Bannerghatta Road|Bakery||Bakery|300|Rated 10 RATEDn  Worst quality cakes Bought a birthday cake butterscotch flavour from this place  to call it a cake would be offensive to cakes The 20 of the abomination that these guys sold consisted of sponge cake The remaining 80 was some cream substitute not real cream mind you See the pic attached  the thin sorry mess is the cake The rest of the cake is nothing but a sorryexcuseforcreamnnThe cream didnt have the taste texture or feel of cream that is there in cakes usually Not even sure if it is fit to eat as we arent even sure what the cream is made of This is undoubtedly the worst cake Ive ever eatennnOverall it also had a chemical smell and was hardly palatable Will never ever visit the place nor recommend to anyone Please avoid Rated 10 RATEDn  Pathetic cakes If possible would have given a negative rating Unfortunately Zomato provides rating from 15nnOrdered a 2 kg chocolate cake didnt taste like one On complaining they came in with a 1kg replacement But that too tasted bad and rough Post this they didnt even return our calls No cake no moneynnPathetic cake and pathetic service Unfortunately I ordered seeing a 4 rating on Facebook Please dont get cheatednnNot even worth a try Rated 10 RATEDn  They serve stale foods I had a egg puff from here the worst ever tasted it should have been prepared weeks backnnUnhygienic place happened to see their kitchen the door wasnt closed I stay nearby 4 buildings apart|[]|Desserts|Bannerghatta Road|918762080808| 
https://www.zomato.com/bangalore/cakeport-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NTUxNzUwIiwiMTg2NDAzNTAiLCIxODM5ODQxMSIsIjYxMzE0Iiw2MTI0NCwiMTg1OTU4NDIiLCIxODY4MTM0MSIsIjE4NjgyMDE3IiwiMTg0MTc1NjMiLCIxODg3OTg3MCIsIjE4NjYzNjkyIiwiMTg2MzcyNjEiLCIxODM1NzYwMSIsIjE4MTYwMTI3IiwiMTg2NjU1MTUiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Ground Floor Gopalan Innovation Mall Bannerghatta Road Bangalore|Cakeport|Yes|No||0|+91 9036500001|Bannerghatta Road|Bakery||Bakery|400|Rated 10 RATEDn  They havent given me chance to even taste there cake to give a review I am damn sure that the cake will taste as pathetic as the store attendant and the owners behavior Extremely arrogant and rude behavior as if they are doing some favor by opening a cake shop in a mall Never gonna visit this shop and will make sure non of my friend circle and known people will visit them There are many good cake shops near by which provide excellent cakes with great service Rated 25 RATEDn  We ordered a orange butterscotch and strawberry cheesecake which came in a disposable paper plate with a disposable plastic spoon They dont the facility to dine in but I think at least a chair or two is necessary The service is quick and good The strawberry cheesecake didnt appeal to my taste buds at all although the crust was comparatively goodnnThe orange butterscotch had a very slight flavour of orange which cannot be detected with the heavy butterscotch flavour and it had a layer of mango jelly on the top which spoiled the entire taste We had to remove the mango jelly to eat the orange butterscotch pastrynnThere are better desserts places that provide amazing pastries and other bake goods at almost the same price I wouldnt recommend this place to anyone who wants to enjoy a decent pastry at a reasonable price|[]|Desserts|Bannerghatta Road|919036500001| 
https://www.zomato.com/bangalore/iyengars-cakes-and-cookies-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTk1ODQyIiwiMTg2ODEzNDEiLCIxODY4MjAxNyIsIjE4NDE3NTYzIiwxODg3OTg3MCwiMTg2NjM2OTIiLCIxODYzNzI2MSIsIjE4MzU3NjAxIiwiMTgxNjAxMjciLCIxODY2NTUxNSIsIjE4NjYzNzg0IiwiMTg2NjExMjEiLCIxODg4ODcwOSIsIjYwMjI3IiwiMTgwMTE2NzQiLCIxODM3NTU0MiIsIjE4NzM5MTI0IiwiMTg3OTc4MDQiLCIxODY2MzcwMyIsIjU5MzYzIl0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|Shop 1 and 2 NGR Complex Bannerghatta Road Bangalore|Iyengar's Cakes and Cookies|No|No||0|+91 888466312|Bannerghatta Road|Bakery||Bakery|200||[]|Desserts|Bannerghatta Road|91888466312| 
https://www.zomato.com/bangalore/just-bake-4-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NDE3NTYzIiwiMTg4Nzk4NzAiLCIxODY2MzY5MiIsIjE4NjM3MjYxIiwxODM1NzYwMSwiMTgxNjAxMjciLCIxODY2NTUxNSIsIjE4NjYzNzg0IiwiMTg2NjExMjEiLCIxODg4ODcwOSIsIjYwMjI3IiwiMTgwMTE2NzQiLCIxODM3NTU0MiIsIjE4NzM5MTI0IiwiMTg3OTc4MDQiLCIxODY2MzcwMyIsIjU5MzYzIl0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|20310360 Near Yelenahalli Begur to koppa Road Begur Hobli Bannerghatta Road Bangalore|Just Bake|No|No||0|+91 8970010111|Bannerghatta Road|Bakery||Bakery, Desserts|400||[]|Desserts|Bannerghatta Road|918970010111| 
https://www.zomato.com/bangalore/chocolate-junction-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4ODc5ODcwIiwiMTg2NjM2OTIiLCIxODYzNzI2MSIsIjE4MzU3NjAxIiwxODE2MDEyNywiMTg2NjU1MTUiLCIxODY2Mzc4NCIsIjE4NjYxMTIxIiwiMTg4ODg3MDkiLCI2MDIyNyIsIjE4MDExNjc0IiwiMTgzNzU1NDIiLCIxODczOTEyNCIsIjE4Nzk3ODA0IiwiMTg2NjM3MDMiLCI1OTM2MyJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==|Ground Floor CommerceMantri N S Palya Bannerghatta Road Bangalore|Chocolate Junction|No|No||0|080 2555519|Bannerghatta Road|Dessert Parlor||Desserts|200||[]|Desserts|Bannerghatta Road|0802555519| 
https://www.zomato.com/bangalore/orchard-fresh-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjYzNjkyIiwiMTg2MzcyNjEiLCIxODM1NzYwMSIsIjE4MTYwMTI3IiwxODY2NTUxNSwiMTg2NjM3ODQiLCIxODY2MTEyMSIsIjE4ODg4NzA5IiwiNjAyMjciLCIxODAxMTY3NCIsIjE4Mzc1NTQyIiwiMTg3MzkxMjQiLCIxODc5NzgwNCIsIjE4NjYzNzAzIiwiNTkzNjMiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|4 600676 Bharath Industrial Estate Bannerghatta Road Bangalore|Orchard Fresh|No|No||0|080 2649201|Bannerghatta Road|Dessert Parlor||Ice Cream, Desserts|400|Rated 40 RATEDn  Ordered their Badam Pista Kesar Matka Kulfi At first the kulfi seemed to be very normal and plain but when you keep digging in the pot thereÃx83Ãx83Ãx82Ãx82Ãx83Ãx82Ãx82Ãx92s more nuts to be explored|[]|Desserts|Bannerghatta Road|0802649201| 
https://www.zomato.com/bangalore/rock-on-rolls-parathas-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM3MjYxIiwiMTgzNTc2MDEiLCIxODE2MDEyNyIsIjE4NjY1NTE1IiwxODY2Mzc4NCwiMTg2NjExMjEiLCIxODg4ODcwOSIsIjYwMjI3IiwiMTgwMTE2NzQiLCIxODM3NTU0MiIsIjE4NzM5MTI0IiwiMTg3OTc4MDQiLCIxODY2MzcwMyIsIjU5MzYzIiwiNjEwMjEiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|4th Floor Gopalan Innovation Mall Bannerghatta Road Bangalore|Rock On Rolls & Parathas|No|No||0||Bannerghatta Road|Food Court||Rolls|250||[]|Desserts|Bannerghatta Road| | 
https://www.zomato.com/bangalore/kanti-bakes-flakes-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MTYwMTI3IiwiMTg2NjU1MTUiLCIxODY2Mzc4NCIsIjE4NjYxMTIxIiwxODg4ODcwOSwiNjAyMjciLCIxODAxMTY3NCIsIjE4Mzc1NTQyIiwiMTg3MzkxMjQiLCIxODc5NzgwNCIsIjE4NjYzNzAzIiwiNTkzNjMiLCI2MTAyMSIsIjYxNTk2IiwiMTgwODk2OTkiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|1058 Shobha Arcade Vijay Bank Colony Bilekahalli Bannerghatta Road Bangalore|Kanti Bakes & Flakes|Yes|No||0|+91 804865250|Bannerghatta Road|Dessert Parlor||Desserts, Mithai|300||[]|Desserts|Bannerghatta Road|91804865250| 
https://www.zomato.com/bangalore/bombay-kulfis-1-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjYwMjI3IiwiMTgwMTE2NzQiLCIxODM3NTU0MiIsIjE4NzM5MTI0IiwxODc5NzgwNCwiMTg2NjM3MDMiLCI1OTM2MyIsIjYxMDIxIiwiNjE1OTYiLCIxODA4OTY5OSIsIjE4MzYyNDMxIiwiMTg0MTc1MzAiLCIxODM2MjQxNCIsIjE4NDQzMTIxIiwiMTg3MDYwNTEiLCIxODc0ODU3NCIsIjE4NjcwMjM0IiwiMTg5NDU0NzIiLCIxODU4NDI0NCIsIjE4OTM4OTM1IiwiMTgzOTg0MTUiLCIxODQ5OTcwNiJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==|5 Sri Basavasai Nilaya Kodichikkanahalli Road Opposite Sana Super Market Bilekahalli BG Road Bannerghatta Road Bangalore|Bombay Kulfis|No|No||0|+91 810584223|Bannerghatta Road|Dessert Parlor||Ice Cream|200||[]|Desserts|Bannerghatta Road|91810584223| 
https://www.zomato.com/bangalore/adis-cake-n-cafe-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4Nzk3ODA0IiwiMTg2NjM3MDMiLCI1OTM2MyIsIjYxMDIxIiw2MTU5NiwiMTgwODk2OTkiLCIxODM2MjQzMSIsIjE4NDE3NTMwIiwiMTgzNjI0MTQiLCIxODQ0MzEyMSIsIjE4NzA2MDUxIiwiMTg3NDg1NzQiLCIxODY3MDIzNCIsIjE4OTQ1NDcyIiwiMTg1ODQyNDQiLCIxODkzODkzNSIsIjE4Mzk4NDE1IiwiMTg0OTk3MDYiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|441 A Bilekahalli Vijaya Bank Layout Bannerghatta Road Bangalore|Adi's Cake N Cafe|No|No||0|+91 94839908|Bannerghatta Road|Bakery||Bakery|400|Rated 45 RATEDn  This is their second outlet in the city the first one located near Brigade MilleniumnnThe owner Nanda is a nice chap who is happy to assist you in customizing your cake exactly as you want it to be They have some yummy snacks that are quite affordably priced as well The only downside of this place is the location They provide free home delivery and office delivery also Great choice for corporate events and birthday partiesnnDo try their snacks and specially the butter cookies Rated 30 RATEDn  Surprisingly not many varieties of cakes were available in shop When tried out few cakes available no complaints as such It appears this shop is yet to go full fledged will give a try again|[]|Desserts|Bannerghatta Road|9194839908| 
https://www.zomato.com/bangalore/d-fusion-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NjYzNzAzIiwiNTkzNjMiLCI2MTAyMSIsIjYxNTk2IiwxODA4OTY5OSwiMTgzNjI0MzEiLCIxODQxNzUzMCIsIjE4MzYyNDE0IiwiMTg0NDMxMjEiLCIxODcwNjA1MSIsIjE4NzQ4NTc0IiwiMTg2NzAyMzQiLCIxODk0NTQ3MiIsIjE4NTg0MjQ0IiwiMTg5Mzg5MzUiLCIxODM5ODQxNSIsIjE4NDk5NzA2Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|1 Opposite SNN Raj Serenity Koppa Main Road Yelanahalli Begur Bannerghatta Road Bangalore|D Fusion|No|No||0|"+91 9739183175
+91 810566933"|Bannerghatta Road|Quick Bites||Fast Food, Chinese|400|Rated 40 RATEDn  If you live in SNN Raj Serenity then this is one good option for nice sandwiches and simple burgers They also have home delivery optionnnGood hangout place|[]|Desserts|Bannerghatta Road|919739183175|91810566933
https://www.zomato.com/bangalore/food-prade-dairy-delight-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjU5MzYzIiwiNjEwMjEiLCI2MTU5NiIsIjE4MDg5Njk5IiwxODM2MjQzMSwiMTg0MTc1MzAiLCIxODM2MjQxNCIsIjE4NDQzMTIxIiwiMTg3MDYwNTEiLCIxODc0ODU3NCIsIjE4NjcwMjM0IiwiMTg5NDU0NzIiLCIxODU4NDI0NCIsIjE4OTM4OTM1IiwiMTgzOTg0MTUiLCIxODQ5OTcwNiJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==|393  44 Food Parade Spar Hyper Market Near Dairy Circle Bannerghatta Road Bangalore|Food Prade Dairy Delight|No|No||0|+91 9880004|Bannerghatta Road|Dessert Parlor||Desserts|300|Rated 50 RATEDn  I am visit for this place  Food and service is very nice  ambiance also nice I order for colfi is nice enjoy with my friends I am come back again|[]|Desserts|Bannerghatta Road| | 
https://www.zomato.com/bangalore/the-right-moo-organic-icecreams-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjYxMDIxIiwiNjE1OTYiLCIxODA4OTY5OSIsIjE4MzYyNDMxIiwxODQxNzUzMCwiMTgzNjI0MTQiLCIxODQ0MzEyMSIsIjE4NzA2MDUxIiwiMTg3NDg1NzQiLCIxODY3MDIzNCIsIjE4OTQ1NDcyIiwiMTg1ODQyNDQiLCIxODkzODkzNSIsIjE4Mzk4NDE1IiwiMTg0OTk3MDYiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|141st Main 9th Cross S G PalyaTavarekare Main Road Bannerghatta Road Bangalore|The Right Moo Organic Icecreams|No|No||0|+91 740608875|Bannerghatta Road|Dessert Parlor||Desserts|300|Rated 40 RATEDn  The ice cream is extremely a luxury one you can actually taste milk which is amazing But price wise I found it a little costly Tastes good but would like it more if the price was lesser than what it is|[]|Desserts|Bannerghatta Road|91740608875| 
https://www.zomato.com/bangalore/bread-better-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjYxNTk2IiwiMTgwODk2OTkiLCIxODM2MjQzMSIsIjE4NDE3NTMwIiwxODM2MjQxNCwiMTg0NDMxMjEiLCIxODcwNjA1MSIsIjE4NzQ4NTc0IiwiMTg2NzAyMzQiLCIxODk0NTQ3MiIsIjE4NTg0MjQ0IiwiMTg5Mzg5MzUiLCIxODM5ODQxNSIsIjE4NDk5NzA2IiwiMTg0MzAyMzMiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Rangaiah Building Begur Koppa Road Yelenahalli Bannerghatta Road Bangalore|Bread & Better|No|No||0|+91 9916134903|Bannerghatta Road|Bakery||Bakery, Fast Food|50|Rated 50 RATEDn  One of the best Brownies I have ever eaten best being the one with chocolate flavor Must try for all the foodies Hope to see them in Banashankari 2nd stage soon|[]|Desserts|Bannerghatta Road|919916134903| 
https://www.zomato.com/bangalore/me-and-my-cake-1-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4MDg5Njk5IiwiMTgzNjI0MzEiLCIxODQxNzUzMCIsIjE4MzYyNDE0IiwxODQ0MzEyMSwiMTg3MDYwNTEiLCIxODc0ODU3NCIsIjE4NjcwMjM0IiwiMTg5NDU0NzIiLCIxODU4NDI0NCIsIjE4OTM4OTM1IiwiMTgzOTg0MTUiLCIxODQ5OTcwNiIsIjE4NDMwMjMzIiwiMTg2MDE2MzQiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Begur  Hulimavu Road Akshaya Gardens Bannerghatta Road Bangalore|Me And My Cake|No|No||0|+91 9739607211|Bannerghatta Road|Takeaway||Bakery, Desserts|500||[]|Desserts|Bannerghatta Road|919739607211| 
https://www.zomato.com/bangalore/kopper-pot-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzYyNDMxIiwiMTg0MTc1MzAiLCIxODM2MjQxNCIsIjE4NDQzMTIxIiwxODcwNjA1MSwiMTg3NDg1NzQiLCIxODY3MDIzNCIsIjE4OTQ1NDcyIiwiMTg1ODQyNDQiLCIxODkzODkzNSIsIjE4Mzk4NDE1IiwiMTg0OTk3MDYiLCIxODQzMDIzMyIsIjE4NjAxNjM0IiwiMTg0NTcwMTMiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Manpho Pavilion Ranka Colony Road Bilekahalli Bannerghatta Road|Kopper Pot|No|No||0|+91 7406681110|Bannerghatta Road|Bakery||Bakery|500||[]|Desserts|Bannerghatta Road|917406681110| 
https://www.zomato.com/bangalore/little-sweetooth-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDE3NTMwIiwiMTgzNjI0MTQiLCIxODQ0MzEyMSIsIjE4NzA2MDUxIiwxODc0ODU3NCwiMTg2NzAyMzQiLCIxODk0NTQ3MiIsIjE4NTg0MjQ0IiwiMTg5Mzg5MzUiLCIxODM5ODQxNSIsIjE4NDk5NzA2IiwiMTg0MzAyMzMiLCIxODYwMTYzNCIsIjE4NDU3MDEzIiwiMTg4ODYxMzkiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Number 9 Bannerghatta Main Road H Block Nobo Nagar Kalena Agrahara Bengaluru|Little Sweetooth|No|No||0|+91 9886408437|Bannerghatta Road|Delivery||Bakery|300|Rated 40 RATEDn  Had went to friends kid birthday party where little sweet tooth did cateringnnI was surprised to hear that Pooja managed to get cattered within 2 days The samosa was soft and my kid who is not a samosa fan had samosa full The pasta was also pretty decentcnnmytravelandfoodworldblogspotcom|[]|Desserts|Bannerghatta Road|919886408437| 
https://www.zomato.com/bangalore/bowring-kulfi-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzYyNDE0IiwiMTg0NDMxMjEiLCIxODcwNjA1MSIsIjE4NzQ4NTc0IiwxODY3MDIzNCwiMTg5NDU0NzIiLCIxODU4NDI0NCIsIjE4OTM4OTM1IiwiMTgzOTg0MTUiLCIxODQ5OTcwNiIsIjE4NDMwMjMzIiwiMTg2MDE2MzQiLCIxODQ1NzAxMyIsIjE4ODg2MTM5IiwiMTg3Njk3MzQiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Royal Meenakshi Mall Hulimavu Bannerghatta Road Bangalore|Bowring Kulfi|No|No||0||Bannerghatta Road|Dessert Parlor||Ice Cream, Desserts|150||[]|Desserts|Bannerghatta Road| | 
https://www.zomato.com/bangalore/oven-fresh-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4OTQ1NDcyIiwiMTg1ODQyNDQiLCIxODkzODkzNSIsIjE4Mzk4NDE1IiwxODQ5OTcwNiwiMTg0MzAyMzMiLCIxODYwMTYzNCIsIjE4NDU3MDEzIiwiMTg4ODYxMzkiLCIxODc2OTczNCIsIjE4NjU1NTk1IiwiMTg5MjYxNjYiLCIxODYzNTI0NyIsIjE4NDIzNDA1IiwiNTk4NzYiLCIxODc3OTA0NyIsIjE4Mzc1NTcxIiwiNTc3MjgiLCIxODQyMTgwNSIsIjE4OTMzMDQ3Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|Oracle Mantri Commerce  Mantri4 121 and 2 MS Palya Bannerghatta Road Bangalore|Oven Fresh|No|No||0|080 3301312|Bannerghatta Road|Bakery||Bakery, Fast Food|600||[]|Desserts|Bannerghatta Road|0803301312| 
https://www.zomato.com/bangalore/cakeship-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4MzA4Nzk5IiwiNjAxMTUiLCIxODU4Mjc3MiIsIjU2NDI3IiwxODI1NDU4MSwiMTg2ODE0NDciLCIxODU5NDk0MyIsIjE4NjExODI3IiwiMTg2NzgwNzYiLCIxODg3MTYyMiIsIjE4NzgxNDg4IiwiMTg3MjM1MjciLCIxODQzMzYwNyIsIjE4NjE0Nzc0IiwiMTg3NzkwNTAiLCIxODg5NDM3NyIsIjE4NjI4NjU0IiwiMTg2OTI3MTkiLCIxODU5MzQ4NSIsIjE4Njk5MjE3IiwiMTg4ODA2ODUiLCIxODc2ODg5MCIsIjE4NjMxMTUzIl0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|Sarrakari Kare18th Cross24th Main 6th Phase JP Nagar Bangalore|Cakeship|No|No||0|"+91 7337809156
+91 7337809157"|JP Nagar|Bakery||Bakery, Desserts|200||[]|Desserts|Bannerghatta Road|917337809156|917337809157
https://www.zomato.com/bangalore/sweet-melts-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjYwMTE1IiwiMTg1ODI3NzIiLCI1NjQyNyIsIjE4MjU0NTgxIiwxODY4MTQ0NywiMTg1OTQ5NDMiLCIxODYxMTgyNyIsIjE4Njc4MDc2IiwiMTg4NzE2MjIiLCIxODc4MTQ4OCIsIjE4NzIzNTI3IiwiMTg0MzM2MDciLCIxODYxNDc3NCIsIjE4Nzc5MDUwIiwiMTg4OTQzNzciLCIxODYyODY1NCIsIjE4NjkyNzE5IiwiMTg1OTM0ODUiLCIxODY5OTIxNyIsIjE4ODgwNjg1IiwiMTg3Njg4OTAiLCIxODYzMTE1MyJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==|2 South R complex Oppsite to LT South City Arekere MICO Layout 2nd stage South City Phase 7 JP Nagar|Sweet Melts|No|No||0|+91 974159938|JP Nagar|Dessert Parlor||Desserts, Ice Cream|400||[]|Desserts|Bannerghatta Road|91974159938| 
https://www.zomato.com/bangalore/indulge-by-innerchef-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjgxNDQ3IiwiMTg1OTQ5NDMiLCIxODYxMTgyNyIsIjE4Njc4MDc2IiwxODg3MTYyMiwiMTg3ODE0ODgiLCIxODcyMzUyNyIsIjE4NDMzNjA3IiwiMTg2MTQ3NzQiLCIxODc3OTA1MCIsIjE4ODk0Mzc3IiwiMTg2Mjg2NTQiLCIxODY5MjcxOSIsIjE4NTkzNDg1IiwiMTg2OTkyMTciLCIxODg4MDY4NSIsIjE4NzY4ODkwIiwiMTg2MzExNTMiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|45 14th Main 7th Phase Puttehahalli Palya Opposite Of Samsung Smart Cafe JP Nagar Bangalore|INDULGE by InnerChef|Yes|No||0|"+91 8217793626
+91 8375867011"|JP Nagar|Bakery||Desserts, Bakery|400||[]|Desserts|Bannerghatta Road|918217793626|918375867011
https://www.zomato.com/bangalore/cake-n-cookies-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTk0OTQzIiwiMTg2MTE4MjciLCIxODY3ODA3NiIsIjE4ODcxNjIyIiwxODc4MTQ4OCwiMTg3MjM1MjciLCIxODQzMzYwNyIsIjE4NjE0Nzc0IiwiMTg3NzkwNTAiLCIxODg5NDM3NyIsIjE4NjI4NjU0IiwiMTg2OTI3MTkiLCIxODU5MzQ4NSIsIjE4Njk5MjE3IiwiMTg4ODA2ODUiLCIxODc2ODg5MCIsIjE4NjMxMTUzIl0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|12 3rd Floor 15th Main 17th Cross Rose Garden Road JP Nagar 5th Phase Bangalore|Cake N Cookies|No|No||0|"+91 9845155844
+91 984538778"|JP Nagar|Bakery||Bakery|350||[]|Desserts|Bannerghatta Road|919845155844|91984538778
https://www.zomato.com/bangalore/iyengars-bakery-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjExODI3IiwiMTg2NzgwNzYiLCIxODg3MTYyMiIsIjE4NzgxNDg4IiwxODcyMzUyNywiMTg0MzM2MDciLCIxODYxNDc3NCIsIjE4Nzc5MDUwIiwiMTg4OTQzNzciLCIxODYyODY1NCIsIjE4NjkyNzE5IiwiMTg1OTM0ODUiLCIxODY5OTIxNyIsIjE4ODgwNjg1IiwiMTg3Njg4OTAiLCIxODYzMTE1MyJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==|115 3rd Main Dollars Colony 4th Phase JP Nagar Bangalore|Iyengar's Bakery|No|No||0|+91 8105737259|JP Nagar|Bakery||Bakery, Fast Food|600||[]|Desserts|Bannerghatta Road|918105737259| 
https://www.zomato.com/bangalore/dg-juice-club-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4ODcxNjIyIiwiMTg3ODE0ODgiLCIxODcyMzUyNyIsIjE4NDMzNjA3IiwxODYxNDc3NCwiMTg3NzkwNTAiLCIxODg5NDM3NyIsIjE4NjI4NjU0IiwiMTg2OTI3MTkiLCIxODU5MzQ4NSIsIjE4Njk5MjE3IiwiMTg4ODA2ODUiLCIxODc2ODg5MCIsIjE4NjMxMTUzIiwiMTg2ODQzOTgiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=|Kothnur Village Main Road Nataraja Layout 7th Phase JP Nagar Bangalore|DG Juice Club|No|No||0|+91 8892948886|JP Nagar|Beverage Shop||Beverages, Desserts|250|Rated 40 RATEDn  A small place but the staff are really awesomenI ordered oreo freak shake and i couldnt finish itnEven though i din ask him anythinghe himself asked me if i want to take it homethat was really so kind of them He packed it neatly and gave Affordable pricesmust visit for ice cream lovers like me|[]|Desserts|Bannerghatta Road|918892948886| 
https://www.zomato.com/bangalore/lassi-shop-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzgxNDg4IiwiMTg3MjM1MjciLCIxODQzMzYwNyIsIjE4NjE0Nzc0IiwxODc3OTA1MCwiMTg4OTQzNzciLCIxODYyODY1NCIsIjE4NjkyNzE5IiwiMTg1OTM0ODUiLCIxODY5OTIxNyIsIjE4ODgwNjg1IiwiMTg3Njg4OTAiLCIxODYzMTE1MyIsIjE4Njg0Mzk4Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19|24th Main JP Nagar Bangalore|Lassi Shop|Yes|No||0|+91 810569234|JP Nagar|Dessert Parlor||Ice Cream, Beverages|80|Rated 10 RATEDn  Very bad place I usually dont feel the need to put out a bad review but went there because I know Lassi shop is good serves good quality  What I got was watered down shit with spoiled milk Mouth tasted all sour after I was done with the shake|[]|Desserts|Bannerghatta Road|91810569234| 
